Gene,Annotation,Median_GSS,PCC
TRIM62,0.0,0.0,0.11209541130981039
STYX,5.0,1.8095703125,0.1120214465186257
ZNF57,0.0,0.0,0.11188487096476189
CENPH,0.0,0.0,0.11180746116876038
ZNF213-AS1,4.0,1.763671875,0.11176434246813155
ADGRE1,0.0,0.0,0.11175088585647515
KLRC4,0.0,0.0,0.11154712371565943
ALK,0.0,0.0,0.1115329932531451
PIAS4,2.0,1.7451171875,0.11149340615693099
CASC1,0.0,0.0,0.11142564119321469
LPAR5,0.0,1.734375,0.11142507651922351
CASTOR1,0.0,0.0,0.11139945655644745
SFMBT2,5.0,1.82421875,0.1113760847389927
C20orf27,4.0,1.8154296875,0.11128247085311115
PAX5,0.0,0.0,0.11121759599590575
ZFYVE19,4.0,1.73681640625,0.11115102008278191
OCEL1,5.0,1.8291015625,0.11102233677026234
UBE2L5,0.0,0.0,0.11101726575214016
CAHM,0.0,0.0,0.11098599500407363
KBTBD6,2.0,1.7236328125,0.1109451725124125
NKAPL,5.0,1.7490234375,0.11089508848752896
MYOT,1.0,1.755859375,0.11085344647893083
MPV17L,0.0,0.0,0.11083715083243473
ARHGAP5-AS1,1.0,1.7529296875,0.11081415233188399
RGS12,5.0,1.7392578125,0.11074330894684975
CWF19L1,6.0,1.748046875,0.11070493400698833
SORD,1.0,1.7373046875,0.11069385489721513
TMUB2,4.0,1.8095703125,0.11063876859702156
PPP1R3D,1.0,1.75,0.11063806153660184
AC068234.2,0.0,0.0,0.11062554445818452
AC007952.6,0.0,0.0,0.1105813012803985
PDZRN3-AS1,0.0,0.0,0.11053483138303359
DDTL,0.0,0.0,0.1104904688734197
AC010969.2,0.0,0.0,0.11047361232900732
TAF4,5.0,1.734375,0.11047007868332208
CBWD2,0.0,1.7314453125,0.11034481133592
AC079949.1,0.0,0.0,0.11031975801576917
WASHC3,6.0,1.857421875,0.11023578240215454
