"dataset";"trait";"gene_list";"cluster";"median.genes";"median.umi";"median.score_genetic";"neg.log10.p.val_genetic";"neg.log10.p.val.adj_genetic";"median.score_drugs";"neg.log10.p.val_drugs";"neg.log10.p.val.adj_drugs"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_4";5534;25287;0.0237630070137147;1.03062751492288;0;"0.446093617556463";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_5";6340;32458;0.0653589991159332;4.00004342727686;2.72128982632403;"0.458252851168234";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_6";4012;15712;0.0494605209578701;2.56867966311788;1.28992606216505;"0.468687178347707";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_7";6226;30340;0.0692916415923009;4.00004342727686;2.72128982632403;"0.441041483501372";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_8";6803;36674;0.0608522313554294;3.5229221725572;2.24416857160437;"0.446749033902057";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_9";6377.5;31876;0.0750425837664406;4.00004342727686;2.72128982632403;"0.442640388985126";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_10";6103;31806;0.0404042547129336;1.80414377486763;0.5253901739148;"0.452973994255088";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_11";6988;41195;0.051254337927359;2.63831559125927;1.35956199030644;"0.464455973584259";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_12";7771;56006;0.00573759553274744;0.423471743211572;0;"0.455197968503435";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_13";6581.5;35309.5;0.0489420638944368;2.44374092650958;1.16498732555675;"0.447825981142105";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_14";5770;26893;0.0290826936936864;1.31251446606223;0.0337608651093994;"0.398741075255229";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_15";8086;60122;0.047921342953691;2.14878507855779;0.870031477604958;"0.46161925351673";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_16";8319;66466;0.0715293176089667;4.00004342727686;2.72128982632403;"0.469008579211854";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_17";7644.5;50543;-0.0207657992179059;0.0458974384473146;0;"0.284959279033408";"4.00004342727686";"2.72128982632403"
"brain_mouse_10X";"SCZ";"all_genes";"cluster_18";9295.5;79652.5;0.0443822470375674;1.95865074211864;0.679897141165809;"0.420382862056044";"4.00004342727686";"2.72128982632403"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_0";3544;9083;0.0216200803994417;1.16945475859172;0;"-0.0172116729430054";"0.156499215331227";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_1";4101;11305;0.0340005022948601;1.9318575655307;0.701408644152427;"0.0364411467923092";"1.00484713567968";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_2";5542;20168;0.0322603490029991;1.88610007497003;0.655651153591752;"0.00278387359356569";"0.420031314747438";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_3";3280.5;9212;0.00363413529786566;0.412893929022519;0;"-0.141652432473913";"0";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_4";5305;19287.5;0.037649281623157;2.22919141563472;0.998742494256445;"0.0128993370951929";"0.63008581993081";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_5";5303.5;19593.5;0.0416773470002777;2.60210341860483;1.37165449722655;"-6.98193790236168e-05";"0.37247276309632";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_6";5015;17961;0.0246166514931465;1.38409337562046;0.153644454242188;"-0.00893958343640311";"0.249843699447681";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_7";5395;19955.5;0.03193447589503;1.8125227064404;0.582073785062126;"-0.015055042314775";"0.177875347908845";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_8";4705;15072;0.0329847556168263;1.91725805696041;0.686809135582139;"0.00552077657187849";"0.483772544547523";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_9";2932;8086;0.0311601154405656;1.81535199645926;0.58490307508099;"-0.0242364024596189";"0.0979861164683961";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_10";5204;17298;0.0210172651631707;1.13316561293936;0;"0.00384581710416454";"0.413793788410821";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_11";3721;9668;0.0241171712515234;1.2967520491582;0.0663031277799274;"0.00580062266669124";"0.457965280941237";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_12";2620;6252;0.0124314208077069;0.739495054639883;0;"-0.0698825956697507";"0.000434468305445637";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_13";5242;17865;0.0238338985767209;1.2848760694284;0.0544271480501309;"-0.0183958028734748";"0.148540474506318";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_14";3837.5;10310;0.018552727416711;0.976790967643151;0;"-0.0689774925779195";"0.00475931958760301";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_15";5303;17213;0.0166727064053695;0.91332776333198;0;"-0.0957190507997074";"0.00026062882272692";"0"
"brain_mouse_cell2location";"ADHD";"all_genes";"cluster_16";4686;16227.5;-0.00512507436879919;0.19495054893419;0;"-0.187547900022339";"0";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_0";3544;9083;0.0537390728302584;1.60210341860483;0.371654497226551;"0.020266791723056";"0.761746359401469";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_1";4101;11305;0.0686907095467185;2.0655449760333;0.835096054655021;"0.0484563181156658";"1.43419560860334";"0.203746687225071"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_2";5542;20168;0.0364518208049938;1.17009673133523;0;"0.039151441272305";"1.21258295275845";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_3";3280.5;9212;0.0370988180562905;1.08411621557975;0;"-0.0499091394260868";"0.00594633768865269";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_4";5305;19287.5;0.0525672351737616;1.59692290610104;0.366473984722771;"0.059045498207989";"1.74962342496797";"0.519174503589695"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_5";5303.5;19593.5;0.045326446568183;1.37990737230311;0.149458450924831;"0.0649206013255228";"1.85391539159862";"0.623466470220351"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_6";5015;17961;0.0346722700216517;1.11922983499607;0;"0.0260621041366101";"0.884432915602563";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_7";5395;19955.5;0.0454801863542451;1.38409337562046;0.153644454242188;"0.0400977275313619";"1.24037558258723";"0.00992666120895824"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_8";4705;15072;0.0383892561818436;1.20695182710028;0;"0.0476775326307609";"1.41345612260511";"0.183007201226834"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_9";2932;8086;0.0343884258542851;1.12382558668522;0;"0.0371942360138149";"1.17526696480132";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_10";5204;17298;0.0554140321427462;1.61265360093813;0.382204679559859;"0.0112942293370887";"0.550873695111662";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_11";3721;9668;0.0820949595453846;2.44374092650958;1.2132920051313;"0.0404316027888565";"1.20416340993279";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_12";2620;6252;0.0497316938024729;1.49625274421968;0.265803822841408;"-0.00455641628221753";"0.298993796547723";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_13";5242;17865;0.0367809365885077;1.13493945263573;0;"0.0170920889802869";"0.680520978211409";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_14";3837.5;10310;0.0800622395077087;2.35659075079068;1.1261418294124;"0.0210236642241717";"0.729131787866382";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_15";5303;17213;0.0749762582215432;2.23661543371393;1.00616651233565;"-0.0279764642018338";"0.0583829488884703";"0"
"brain_mouse_cell2location";"AHD";"all_genes";"cluster_16";4686;16227.5;0.0398102324605885;1.17656919810656;0;"-0.0925701173712803";"0";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_0";3544;9083;0.0441210192552438;1.31880218990128;0.0883532685230015;"0.0426292658340389";"1.26764966745389";"0.0372007460756202"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_1";4101;11305;0.0536431269748459;1.53466057582844;0.30421165445017;"0.0589981933044327";"1.61802638470199";"0.38757746332372"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_2";5542;20168;0.0290917986781858;0.964213602024034;0;"0.0639136986676284";"1.86332286012046";"0.632873938742182"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_3";3280.5;9212;0.0303593278880127;0.903480988902727;0;"-0.0144558626973858";"0.180762780304382";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_4";5305;19287.5;0.0430863563261812;1.29933971013184;0.0688907887535694;"0.0618375493407119";"1.78255948306296";"0.552110561684682"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_5";5303.5;19593.5;0.0320366311738802;1.00309417878148;0;"0.0644022818978575";"1.82395216822118";"0.593503246842908"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_6";5015;17961;0.018495875186154;0.714486118269089;0;"0.0535951289371957";"1.52437223895243";"0.293923317574159"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_7";5395;19955.5;0.0383206962916123;1.17396862457604;0;"0.0509445527723195";"1.48949841707025";"0.259049495691976"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_8";4705;15072;0.0319006207787031;1.02645380384961;0;"0.0777871617664594";"2.14878507855779";"0.918336157179513"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_9";2932;8086;0.0265769272499887;0.919777799937018;0;"0.0549171750006278";"1.55756365821241";"0.32711473683414"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_10";5204;17298;0.052119096598086;1.45104016525107;0.220591243872801;"0.0390296079210767";"1.13316561293936";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_11";3721;9668;0.0702087271985892;1.88610007497003;0.655651153591752;"0.0386373537971665";"1.12094754777679";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_12";2620;6252;0.0439589337680272;1.28823619823567;0.0577872768573978;"0.0247469375383276";"0.860794209705256";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_13";5242;17865;0.0268174975625092;0.894873999277531;0;"0.0388790450089703";"1.16245498904135";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_14";3837.5;10310;0.0794286256391928;2.13081170754589;0.900362786167613;"0.00203163262010037";"0.390342324897463";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_15";5303;17213;0.0670155260878217;1.79864630295641;0.568197381578137;"-0.0160066660701803";"0.150685445615564";"0"
"brain_mouse_cell2location";"ALS";"all_genes";"cluster_16";4686;16227.5;0.0427691504529333;1.16498732555675;0;"-0.0616518370222906";"0.0024823116432743";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_0";3544;9083;0.008589864985311;0.503390488025945;0;"-0.00132766514300864";"0.346252239889051";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_1";4101;11305;0.0297474648121327;1.00528648268923;0;"0.042063814541883";"1.27988412387091";"0.0494352024926319"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_2";5542;20168;0.0100426301603316;0.525244608476232;0;"0.0138055277712881";"0.623284031871983";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_3";3280.5;9212;0.0131360363547582;0.575325089945296;0;"-0.0576649159239326";"0.00169688988049808";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_4";5305;19287.5;0.00995375220564101;0.523066961517336;0;"0.0168636120690805";"0.688501468875668";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_5";5303.5;19593.5;0.00930780065758594;0.510225518975412;0;"0.0212069330550511";"0.773701340113232";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_6";5015;17961;0.0115577924821725;0.558662542360351;0;"0.011312376723583";"0.559764214041275";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_7";5395;19955.5;0.000961932326185605;0.35158583299434;0;"-0.00105968922772556";"0.338704087270823";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_8";4705;15072;0.0178346373469705;0.701190350867156;0;"0.00810780388381716";"0.510225518975412";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_9";2932;8086;0.0140782795296167;0.62383157699419;0;"0.0104053244535662";"0.569162480823971";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_10";5204;17298;7.99606425029853e-05;0.340697791530686;0;"0.00360980450556653";"0.411323647676806";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_11";3721;9668;0.0231486566818681;0.802487214123326;0;"0.0225660140397029";"0.780458901062608";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_12";2620;6252;0.0219186552768391;0.80138634032244;0;"-0.0175380584963254";"0.124924261814294";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_13";5242;17865;0.00734599423470772;0.46984372907378;0;"-0.0108932154508375";"0.195018582847057";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_14";3837.5;10310;0.00423531256737605;0.404988337517559;0;"-0.0345289987302412";"0.0352183093934739";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_15";5303;17213;0.0175578265581884;0.678444996811519;0;"-0.0435858920745154";"0.0113507247270459";"0"
"brain_mouse_cell2location";"ALZ";"all_genes";"cluster_16";4686;16227.5;0.0172176869653743;0.674117471505396;0;"-0.0760502146959498";"0.000173735168594841";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_0";3544;9083;0.0884205533319661;4.00004342727686;2.76959450589859;"0.0142272971777729";"0.665388660393621";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_1";4101;11305;0.113945197968149;4.00004342727686;2.76959450589859;"0.0677002433868722";"1.65959931243674";"0.42915039105847"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_2";5542;20168;0.101687243974991;4.00004342727686;2.76959450589859;"0.0245294215186371";"0.860794209705256";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_3";3280.5;9212;0.0483186063273116;2.48152948739898;1.2510805660207;"-0.111109656523054";"0";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_4";5305;19287.5;0.110955803477536;4.00004342727686;2.76959450589859;"0.0195259592373191";"0.771130021282175";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_5";5303.5;19593.5;0.121641736222927;4.00004342727686;2.76959450589859;"0.0430293117235804";"1.17591759336031";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_6";5015;17961;0.0951662571092031;4.00004342727686;2.76959450589859;"0.0102118845164393";"0.548717618787343";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_7";5395;19955.5;0.104218455891109;4.00004342727686;2.76959450589859;"-0.00264481665904945";"0.340127227207012";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_8";4705;15072;0.105931538522111;4.00004342727686;2.76959450589859;"-0.00626640386317195";"0.298043952387226";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_9";2932;8086;0.0993922966021482;4.00004342727686;2.76959450589859;"0.0120402146572321";"0.645934988129462";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_10";5204;17298;0.089261857878652;4.00004342727686;2.76959450589859;"0.0175745532176706";"0.651543856993025";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_11";3721;9668;0.10485442015489;4.00004342727686;2.76959450589859;"0.0521133024826634";"1.30456175078667";"0.0741128294083913"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_12";2620;6252;0.0739850390517975;4.00004342727686;2.76959450589859;"-0.0291435393306965";"0.0649394061254131";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_13";5242;17865;0.0935327394481851;4.00004342727686;2.76959450589859;"-0.0202713797533732";"0.122499319560919";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_14";3837.5;10310;0.0802738463690407;4.00004342727686;2.76959450589859;"-0.0469777726112932";"0.0210416788021416";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_15";5303;17213;0.0746967689009863;4.00004342727686;2.76959450589859;"-0.012043098867897";"0.213646965904558";"0"
"brain_mouse_cell2location";"ASD";"all_genes";"cluster_16";4686;16227.5;0.0321537641607275;1.59350324684291;0.363054325464634;"-0.153194629021153";"0";"0"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_0";3544;9083;0.020121200776609;0.849594017815982;0;"0.328729450535313";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_1";4101;11305;0.0356794519452048;1.50868173344259;0.278232812064316;"0.336709861893793";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_2";5542;20168;0.0369659250531434;1.59350324684291;0.363054325464634;"0.328680961987575";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_3";3280.5;9212;0.00810503191440376;0.496388908033903;0;"0.25530752160001";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_4";5305;19287.5;0.0414399769600511;1.83867542504189;0.608226503663614;"0.342804925087988";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_5";5303.5;19593.5;0.0495063439607669;2.42025983066005;1.18981090928178;"0.332617871385634";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_6";5015;17961;0.0331099033347894;1.41684465330824;0.186395731929966;"0.344049518086506";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_7";5395;19955.5;0.0368219434401368;1.5607107334466;0.330261812068326;"0.332528198658457";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_8";4705;15072;0.0410647959509473;1.84168093518161;0.611232013803339;"0.356324071928831";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_9";2932;8086;0.0404065098816729;1.79052841273423;0.560079491355958;"0.338981412351872";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_10";5204;17298;0.0159961785469109;0.71878274022185;0;"0.327028154165853";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_11";3721;9668;0.0288251928330831;1.1688137334098;0;"0.333538278750453";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_12";2620;6252;0.0212696815511981;0.904874075845107;0;"0.300511448979536";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_13";5242;17865;0.0327007092006448;1.31609629652535;0.0856473751470766;"0.314082689121829";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_14";3837.5;10310;0.0178427072732762;0.75576630647502;0;"0.308439846172622";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_15";5303;17213;0.0114307056447575;0.588929008725958;0;"0.286189884026396";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"BIP";"all_genes";"cluster_16";4686;16227.5;0.00338844804820812;0.393662062166258;0;"0.25174187176456";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_0";3544;9083;0.182365799707192;4.00004342727686;2.76959450589859;"0.616820353952939";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_1";4101;11305;0.224371580331967;4.00004342727686;2.76959450589859;"0.504651232372603";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_2";5542;20168;0.189056142669056;4.00004342727686;2.76959450589859;"0.553925642689963";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_3";3280.5;9212;0.12781815199873;4.00004342727686;2.76959450589859;"0.642354731843824";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_4";5305;19287.5;0.220389995735657;4.00004342727686;2.76959450589859;"0.529412276297897";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_5";5303.5;19593.5;0.220516416015899;4.00004342727686;2.76959450589859;"0.544149868138099";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_6";5015;17961;0.192636271254503;4.00004342727686;2.76959450589859;"0.599051394904716";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_7";5395;19955.5;0.201900079335845;4.00004342727686;2.76959450589859;"0.557998413571275";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_8";4705;15072;0.182088774462053;4.00004342727686;2.76959450589859;"0.641683716801738";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_9";2932;8086;0.208160749822023;4.00004342727686;2.76959450589859;"0.599522065788272";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_10";5204;17298;0.160597748506143;4.00004342727686;2.76959450589859;"0.604677916067806";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_11";3721;9668;0.229695613172757;4.00004342727686;2.76959450589859;"0.501022287736434";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_12";2620;6252;0.184041624822519;4.00004342727686;2.76959450589859;"0.594154004905076";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_13";5242;17865;0.175096770903159;4.00004342727686;2.76959450589859;"0.584069306048911";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_14";3837.5;10310;0.198432768649817;4.00004342727686;2.76959450589859;"0.515908016107132";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_15";5303;17213;0.138301718698695;4.00004342727686;2.76959450589859;"0.551243957422941";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"EPI";"all_genes";"cluster_16";4686;16227.5;0.0937286054836451;4.00004342727686;2.76959450589859;"0.597973343587016";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_0";3544;9083;-0.00124647732859484;0.329797574202739;0;"0.0220165887045207";"0.821930174962231";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_1";4101;11305;0.00789789825936116;0.488160066297988;0;"0.0592083130863338";"1.48949841707025";"0.259049495691976"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_2";5542;20168;0.00678555309774415;0.466779910498148;0;"0.0497915940316121";"1.34012722720701";"0.109678305828739"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_3";3280.5;9212;0.0191392544615651;0.689350114933502;0;"-0.128871668339017";"0";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_4";5305;19287.5;0.014930572727572;0.64268039666172;0;"0.0490816474829946";"1.33446243625891";"0.104013514880636"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_5";5303.5;19593.5;0.0120142759935116;0.573206973473355;0;"0.0956454985606725";"2.2147135922661";"0.984264670887822"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_6";5015;17961;0.0100129976719155;0.52889846211623;0;"0.0164871793175521";"0.653690452826224";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_7";5395;19955.5;0.00978417323178069;0.523791631269829;0;"0.0264916913486332";"0.879798631730497";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_8";4705;15072;0.00805212232110292;0.496525114552788;0;"0.0377432435124295";"1.07628146644816";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_9";2932;8086;0.00734296319443872;0.498162933521804;0;"0.0462310332537023";"1.29589291043706";"0.0654439890587896"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_10";5204;17298;-0.0137013002648621;0.15712230651688;0;"0.0502851212011002";"1.26926115161047";"0.0388122302321996"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_11";3721;9668;0.0121533884505077;0.5607107334466;0;"0.0406515700066211";"1.08411621557975";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_12";2620;6252;0.000967554956386729;0.367586135092138;0;"-0.0332388078892976";"0.0441633410514873";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_13";5242;17865;0.00668572220680835;0.457965280941237;0;"-0.00525793729211166";"0.292899238934417";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_14";3837.5;10310;-0.00241689143196286;0.311178859222071;0;"-0.0611705546874593";"0.00467152124870026";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_15";5303;17213;-0.0231572060626429;0.0794505651920542;0;"-0.0341221518894665";"0.0610736300539724";"0"
"brain_mouse_cell2location";"INS";"all_genes";"cluster_16";4686;16227.5;-0.00072515642033863;0.322345245802352;0;"-0.164623522799128";"0";"0"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_0";3544;9083;0.0212934896167715;0.792947886857645;0;"0.324682357659801";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_1";4101;11305;0.0314260734917508;1.01506630086137;0;"0.350634386953801";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_2";5542;20168;0.0189268541248859;0.733576531836621;0;"0.33354548368372";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_3";3280.5;9212;-0.0254806281107875;0.0808606982343621;0;"0.246232446459796";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_4";5305;19287.5;0.0169198573795141;0.693832919109101;0;"0.364075759251342";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_5";5303.5;19593.5;0.0139742517432981;0.616766776869212;0;"0.357037652811444";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_6";5015;17961;0.000191733929590154;0.357479990172475;0;"0.345759857674423";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_7";5395;19955.5;0.00684911480768632;0.47603698171949;0;"0.342271679985162";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_8";4705;15072;0.0190995891864941;0.728666555382788;0;"0.358338583761135";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_9";2932;8086;0.0151238195164828;0.666999397453375;0;"0.351791362265163";"4.00004342727686";"2.76959450589859"
"brain_mouse_cell2location";"MDD";"all_genes";"cluster_10";5204;17298;0.0115136147118958;0.551646323819095;0;"0.320993949076012";"4.00004342727686";"2.76959450589859"
